,Time,UNIT#MN INVERTER#2(2854)/Total DC power(kW),UNIT#MN INVERTER#2(2854)/Total active power(kW),UNIT#CD INVERTER#2(2824)/Total DC power(kW),UNIT#CD INVERTER#2(2824)/Total active power(kW),UNIT#O INVERTER#1(2861)/Total DC power(kW),UNIT#O INVERTER#1(2861)/Total active power(kW),UNIT#EF INVERTER#3(2868)/Total DC power(kW),UNIT#EF INVERTER#3(2868)/Total active power(kW),UNIT#EF INVERTER#2(2867)/Total DC power(kW),UNIT#EF INVERTER#2(2867)/Total active power(kW),UNIT#KL INVERTER#3(2848)/Total DC power(kW),UNIT#KL INVERTER#3(2848)/Total active power(kW),UNIT#KL INVERTER#2(2847)/Total DC power(kW),UNIT#KL INVERTER#2(2847)/Total active power(kW),UNIT#CD INVERTER#3(2825)/Total DC power(kW),UNIT#CD INVERTER#3(2825)/Total active power(kW),UNIT#GH INVERTER#2(2817)/Total DC power(kW),UNIT#GH INVERTER#2(2817)/Total active power(kW),UNIT#KL INVERTER#1(2846)/Total DC power(kW),UNIT#KL INVERTER#1(2846)/Total active power(kW),UNIT#KL INVERTER#4(2849)/Total DC power(kW),UNIT#KL INVERTER#4(2849)/Total active power(kW),UNIT#AB INVERTER#3(2833)/Total DC power(kW),UNIT#AB INVERTER#3(2833)/Total active power(kW),UNIT#GH INVERTER#4(2819)/Total DC power(kW),UNIT#GH INVERTER#4(2819)/Total active power(kW),UNIT#MN INVERTER#1(2853)/Total DC power(kW),UNIT#MN INVERTER#1(2853)/Total active power(kW),UNIT#AB INVERTER#4(2834)/Total DC power(kW),UNIT#AB INVERTER#4(2834)/Total active power(kW),UNIT#GH INVERTER#3(2818)/Total DC power(kW),UNIT#GH INVERTER#3(2818)/Total active power(kW),UNIT#CD INVERTER#1(2823)/Total DC power(kW),UNIT#CD INVERTER#1(2823)/Total active power(kW),UNIT#IJ INVERTER#1(2838)/Total DC power(kW),UNIT#IJ INVERTER#1(2838)/Total active power(kW),UNIT#AB INVERTER#1(2831)/Total DC power(kW),UNIT#AB INVERTER#1(2831)/Total active power(kW),UNIT#MN INVERTER#4(2856)/Total DC power(kW),UNIT#MN INVERTER#4(2856)/Total active power(kW),UNIT#IJ INVERTER#3(2840)/Total DC power(kW),UNIT#IJ INVERTER#3(2840)/Total active power(kW),UNIT#EF INVERTER#1(2866)/Total DC power(kW),UNIT#EF INVERTER#1(2866)/Total active power(kW),UNIT#O INVERTER#2(2862)/Total DC power(kW),UNIT#O INVERTER#2(2862)/Total active power(kW),UNIT#EF INVERTER#4(2869)/Total DC power(kW),UNIT#EF INVERTER#4(2869)/Total active power(kW),UNIT#IJ INVERTER#4(2841)/Total DC power(kW),UNIT#IJ INVERTER#4(2841)/Total active power(kW),UNIT#CD INVERTER#4(2826)/Total DC power(kW),UNIT#CD INVERTER#4(2826)/Total active power(kW),UNIT#MN INVERTER#3(2855)/Total DC power(kW),UNIT#MN INVERTER#3(2855)/Total active power(kW),UNIT#IJ INVERTER#2(2839)/Total DC power(kW),UNIT#IJ INVERTER#2(2839)/Total active power(kW),UNIT#GH INVERTER#1(2816)/Total DC power(kW),UNIT#GH INVERTER#1(2816)/Total active power(kW),WEATHER STATION O(2860)/Module temperature(?),WEATHER STATION O(2860)/Ambient temperature(?),WEATHER STATION O(2860)/Transient horizontal irradiance(W/?),WEATHER STATION AB(2830)/Module temperature(?),WEATHER STATION AB(2830)/Ambient temperature(?),WEATHER STATION AB(2830)/Transient horizontal irradiance(W/?)
438,2026-01-26 12:30:00,450.242,441.84,453.104,444.628,402.664,395.452,619.695,606.244,586.457,574.088,185.944,183.084,197.643,194.58,442.59,434.384,451.162,442.736,206.981,203.756,181.768,178.98,177.035,174.328,571.211,559.324,466.156,457.34,177.707,174.988,575.304,563.288,454.738,446.22,225.886,222.328,179.872,177.116,375.424,368.86,196.849,193.8,605.07,577.604,416.589,409.036,616.766,603.412,203.032,199.876,444.22,435.972,401.189,394.012,230.366,226.728,452.574,444.112,31.1,29.2,664.7,43.2,29.3,299.4
439,2026-01-26 12:35:00,234.968,231.248,166.232,163.744,173.907,171.936,162.775,160.34,160.66,158.256,302.341,297.52,432.835,425.12,165.562,163.084,167.507,165.0,414.422,407.152,296.541,291.828,161.261,158.82,170.191,167.644,216.113,212.728,161.537,159.092,172.726,170.14,165.964,164.328,181.076,178.364,158.644,157.248,188.782,185.872,183.107,180.364,161.273,158.86,176.632,173.988,161.074,158.664,185.743,182.96,166.995,164.496,190.105,187.172,182.835,180.096,167.657,166.504,30.7,29.1,248.7,38.8,29.0,263.7
440,2026-01-26 12:40:00,234.968,231.248,166.232,163.744,173.907,171.936,162.775,160.34,160.66,158.256,302.341,297.52,432.835,425.12,165.562,163.084,167.507,165.0,414.422,407.152,296.541,291.828,161.261,158.82,170.191,167.644,216.113,212.728,161.537,159.092,172.726,170.14,165.964,164.328,181.076,178.364,158.644,157.248,188.782,185.872,183.107,180.364,161.273,158.86,176.632,173.988,161.074,158.664,185.743,182.96,166.995,164.496,190.105,187.172,182.835,180.096,167.657,166.504,30.7,29.1,248.7,38.8,29.0,263.7
441,2026-01-26 12:45:00,234.968,231.248,166.232,163.744,173.907,171.936,162.775,160.34,160.66,158.256,302.341,297.52,432.835,425.12,165.562,163.084,167.507,165.0,414.422,407.152,296.541,291.828,161.261,158.82,170.191,167.644,216.113,212.728,161.537,159.092,172.726,170.14,165.964,164.328,181.076,178.364,158.644,157.248,188.782,185.872,183.107,180.364,161.273,158.86,176.632,173.988,161.074,158.664,185.743,182.96,166.995,164.496,190.105,187.172,182.835,180.096,167.657,166.504,30.7,29.1,248.7,38.8,29.0,263.7
442,2026-01-26 12:50:00,183.348,180.532,207.291,204.06,191.065,189.836,521.857,511.472,550.539,539.292,314.28,309.236,260.583,256.524,282.814,278.212,247.239,243.296,244.488,240.596,345.41,339.716,152.062,149.776,205.532,202.332,181.578,180.008,152.176,149.888,212.49,209.168,206.151,202.94,183.484,180.736,166.942,170.336,188.363,185.46,200.564,197.544,578.67,537.696,194.033,191.032,505.527,495.62,198.034,195.056,271.408,267.02,185.689,182.832,182.269,179.54,246.155,242.232,30.0,28.4,256.6,41.1,29.5,267.9
443,2026-01-26 12:55:00,183.348,180.532,207.291,204.06,191.065,189.836,521.857,511.472,550.539,539.292,314.28,309.236,260.583,256.524,282.814,278.212,247.239,243.296,244.488,240.596,345.41,339.716,152.062,149.776,205.532,202.332,181.578,180.008,152.176,149.888,212.49,209.168,206.151,202.94,183.484,180.736,166.942,170.336,188.363,185.46,200.564,197.544,578.67,537.696,194.033,191.032,505.527,495.62,198.034,195.056,271.408,267.02,185.689,182.832,182.269,179.54,246.155,242.232,30.0,28.4,256.6,41.1,29.5,267.9
444,2026-01-26 13:00:00,183.348,180.532,207.291,204.06,191.065,189.836,521.857,511.472,550.539,539.292,314.28,309.236,260.583,256.524,282.814,278.212,247.239,243.296,244.488,240.596,345.41,339.716,152.062,149.776,205.532,202.332,181.578,180.008,152.176,149.888,212.49,209.168,206.151,202.94,183.484,180.736,166.942,170.336,188.363,185.46,200.564,197.544,578.67,537.696,194.033,191.032,505.527,495.62,198.034,195.056,271.408,267.02,185.689,182.832,182.269,179.54,246.155,242.232,30.0,28.4,256.6,41.1,29.5,267.9
445,2026-01-26 13:05:00,474.686,465.644,675.128,660.168,173.003,170.364,537.314,526.468,543.101,532.08,684.846,669.672,681.697,666.592,669.164,654.336,614.629,601.344,690.148,674.856,685.088,669.908,627.25,613.996,611.374,598.196,476.412,467.324,626.692,613.456,626.722,613.036,676.457,661.468,678.197,662.8,632.834,618.636,366.081,359.732,671.776,657.388,554.324,542.96,173.711,171.06,532.889,522.176,672.916,658.504,671.761,656.876,368.943,362.528,676.963,662.464,611.787,598.596,29.1,28.1,219.6,40.5,30.6,1078.5
446,2026-01-26 13:10:00,474.686,465.644,675.128,660.168,173.003,170.364,537.314,526.468,543.101,532.08,684.846,669.672,681.697,666.592,669.164,654.336,614.629,601.344,690.148,674.856,685.088,669.908,627.25,613.996,611.374,598.196,476.412,467.324,626.692,613.456,626.722,613.036,676.457,661.468,678.197,662.8,632.834,618.636,366.081,359.732,671.776,657.388,554.324,542.96,173.711,171.06,532.889,522.176,672.916,658.504,671.761,656.876,368.943,362.528,676.963,662.464,611.787,598.596,29.1,28.1,219.6,40.5,30.6,1078.5
447,2026-01-26 13:15:00,474.686,465.644,675.128,660.168,173.003,170.364,537.314,526.468,543.101,532.08,684.846,669.672,681.697,666.592,669.164,654.336,614.629,601.344,690.148,674.856,685.088,669.908,627.25,613.996,611.374,598.196,476.412,467.324,626.692,613.456,626.722,613.036,676.457,661.468,678.197,662.8,632.834,618.636,366.081,359.732,671.776,657.388,554.324,542.96,173.711,171.06,532.889,522.176,672.916,658.504,671.761,656.876,368.943,362.528,676.963,662.464,611.787,598.596,29.1,28.1,219.6,40.5,30.6,1078.5
448,2026-01-26 13:20:00,258.183,254.04,497.889,488.5,523.177,513.08,644.346,630.068,638.749,624.66,166.43,163.94,167.929,165.416,622.808,609.696,566.261,554.528,171.088,167.204,166.588,164.096,182.786,180.048,499.073,489.352,271.078,266.696,185.503,182.724,528.708,518.12,501.073,491.596,174.902,172.284,164.359,161.9,204.225,201.048,171.88,169.308,643.473,629.224,526.735,516.536,646.291,632.448,170.37,167.82,615.871,602.98,214.073,210.724,176.604,173.96,580.459,568.28,30.6,29.0,604.8,43.1,28.8,298.8
449,2026-01-26 13:25:00,258.183,254.04,497.889,488.5,523.177,513.08,644.346,630.068,638.749,624.66,166.43,163.94,167.929,165.416,622.808,609.696,566.261,554.528,171.088,167.204,166.588,164.096,182.786,180.048,499.073,489.352,271.078,266.696,185.503,182.724,528.708,518.12,501.073,491.596,174.902,172.284,164.359,161.9,204.225,201.048,171.88,169.308,643.473,629.224,526.735,516.536,646.291,632.448,170.37,167.82,615.871,602.98,214.073,210.724,176.604,173.96,580.459,568.28,30.6,29.0,604.8,43.1,28.8,298.8
450,2026-01-26 13:30:00,258.183,254.04,497.889,488.5,523.177,513.08,644.346,630.068,638.749,624.66,166.43,163.94,167.929,165.416,622.808,609.696,566.261,554.528,171.088,167.204,166.588,164.096,182.786,180.048,499.073,489.352,271.078,266.696,185.503,182.724,528.708,518.12,501.073,491.596,174.902,172.284,164.359,161.9,204.225,201.048,171.88,169.308,643.473,629.224,526.735,516.536,646.291,632.448,170.37,167.82,615.871,602.98,214.073,210.724,176.604,173.96,580.459,568.28,30.6,29.0,604.8,43.1,28.8,298.8
451,2026-01-26 13:35:00,200.898,197.872,228.288,224.688,187.914,185.164,176.518,173.876,179.558,176.808,228.084,224.596,221.544,218.168,243.661,239.784,181.994,179.268,221.45,218.076,232.59,229.024,579.757,567.6,181.685,178.964,199.873,196.864,578.497,566.38,185.362,182.512,234.377,230.668,300.294,295.512,604.371,591.844,201.455,198.42,297.042,292.32,181.059,178.348,189.332,186.496,175.629,173.0,300.372,295.588,246.57,242.64,203.473,200.404,298.876,294.12,182.351,179.552,32.6,29.7,291.1,42.8,29.0,1090.0
452,2026-01-26 13:40:00,200.898,197.872,228.288,224.688,187.914,185.164,176.518,173.876,179.558,176.808,228.084,224.596,221.544,218.168,243.661,239.784,181.994,179.268,221.45,218.076,232.59,229.024,579.757,567.6,181.685,178.964,199.873,196.864,578.497,566.38,185.362,182.512,234.377,230.668,300.294,295.512,604.371,591.844,201.455,198.42,297.042,292.32,181.059,178.348,189.332,186.496,175.629,173.0,300.372,295.588,246.57,242.64,203.473,200.404,298.876,294.12,182.351,179.552,32.6,29.7,291.1,42.8,29.0,1090.0
453,2026-01-26 13:45:00,200.898,197.872,228.288,224.688,187.914,185.164,176.518,173.876,179.558,176.808,228.084,224.596,221.544,218.168,243.661,239.784,181.994,179.268,221.45,218.076,232.59,229.024,579.757,567.6,181.685,178.964,199.873,196.864,578.497,566.38,185.362,182.512,234.377,230.668,300.294,295.512,604.371,591.844,201.455,198.42,297.042,292.32,181.059,178.348,189.332,186.496,175.629,173.0,300.372,295.588,246.57,242.64,203.473,200.404,298.876,294.12,182.351,179.552,32.6,29.7,291.1,42.8,29.0,1090.0
454,2026-01-26 13:50:00,259.036,255.004,149.109,146.864,152.861,149.872,139.762,137.644,139.632,137.516,631.895,618.492,596.184,583.912,152.593,150.3,258.037,254.024,590.277,578.188,640.614,626.928,438.841,430.98,277.548,273.184,258.75,254.724,443.418,435.444,283.053,278.588,148.963,146.72,301.904,297.092,402.551,408.14,303.633,298.788,285.562,281.052,139.887,137.768,153.193,150.892,139.372,137.26,286.989,282.452,153.736,151.428,298.465,293.716,303.041,298.208,249.73,245.864,31.1,28.6,225.7,47.8,29.1,746.8
455,2026-01-26 13:55:00,259.036,255.004,149.109,146.864,152.861,149.872,139.762,137.644,139.632,137.516,631.895,618.492,596.184,583.912,152.593,150.3,258.037,254.024,590.277,578.188,640.614,626.928,438.841,430.98,277.548,273.184,258.75,254.724,443.418,435.444,283.053,278.588,148.963,146.72,301.904,297.092,402.551,408.14,303.633,298.788,285.562,281.052,139.887,137.768,153.193,150.892,139.372,137.26,286.989,282.452,153.736,151.428,298.465,293.716,303.041,298.208,249.73,245.864,31.1,28.6,225.7,47.8,29.1,746.8
456,2026-01-26 14:00:00,259.036,255.004,149.109,146.864,152.861,149.872,139.762,137.644,139.632,137.516,631.895,618.492,596.184,583.912,152.593,150.3,258.037,254.024,590.277,578.188,640.614,626.928,438.841,430.98,277.548,273.184,258.75,254.724,443.418,435.444,283.053,278.588,148.963,146.72,301.904,297.092,402.551,408.14,303.633,298.788,285.562,281.052,139.887,137.768,153.193,150.892,139.372,137.26,286.989,282.452,153.736,151.428,298.465,293.716,303.041,298.208,249.73,245.864,31.1,28.6,225.7,47.8,29.1,746.8
457,2026-01-26 14:05:00,627.431,614.172,617.468,604.528,431.751,422.236,591.778,579.644,589.851,577.776,642.188,628.452,641.469,627.756,612.271,599.496,596.637,584.352,647.778,633.904,642.73,628.976,575.978,564.328,594.845,582.616,624.393,611.232,573.565,561.988,608.888,596.22,618.451,605.788,624.0,610.852,579.262,564.388,631.283,617.9,622.446,609.348,594.631,582.408,435.7,427.916,591.378,579.256,622.95,609.836,615.621,602.74,639.199,625.56,622.735,609.628,595.262,583.848,31.2,28.5,643.0,48.0,30.2,1025.2
458,2026-01-26 14:10:00,627.431,614.172,617.468,604.528,431.751,422.236,591.778,579.644,589.851,577.776,642.188,628.452,641.469,627.756,612.271,599.496,596.637,584.352,647.778,633.904,642.73,628.976,575.978,564.328,594.845,582.616,624.393,611.232,573.565,561.988,608.888,596.22,618.451,605.788,624.0,610.852,579.262,564.388,631.283,617.9,622.446,609.348,594.631,582.408,435.7,427.916,591.378,579.256,622.95,609.836,615.621,602.74,639.199,625.56,622.735,609.628,595.262,583.848,31.2,28.5,643.0,48.0,30.2,1025.2
459,2026-01-26 14:15:00,627.431,614.172,617.468,604.528,431.751,422.236,591.778,579.644,589.851,577.776,642.188,628.452,641.469,627.756,612.271,599.496,596.637,584.352,647.778,633.904,642.73,628.976,575.978,564.328,594.845,582.616,624.393,611.232,573.565,561.988,608.888,596.22,618.451,605.788,624.0,610.852,579.262,564.388,631.283,617.9,622.446,609.348,594.631,582.408,435.7,427.916,591.378,579.256,622.95,609.836,615.621,602.74,639.199,625.56,622.735,609.628,595.262,583.848,31.2,28.5,643.0,48.0,30.2,1025.2
460,2026-01-26 14:20:00,626.546,613.316,212.981,209.752,597.404,584.636,390.453,383.748,386.055,379.452,625.653,612.452,624.128,610.976,226.366,222.908,538.37,527.836,632.187,618.776,624.64,611.472,395.658,388.832,528.662,518.408,623.653,610.516,396.457,389.612,541.436,530.812,207.863,204.72,618.757,605.776,340.826,335.232,618.158,605.196,540.088,529.504,387.906,383.728,604.626,592.092,390.424,383.72,549.022,538.176,233.371,229.792,623.318,610.192,621.584,608.512,538.082,527.556,32.0,29.1,953.0,46.6,29.0,936.8
461,2026-01-26 14:25:00,626.546,613.316,212.981,209.752,597.404,584.636,390.453,383.748,386.055,379.452,625.653,612.452,624.128,610.976,226.366,222.908,538.37,527.836,632.187,618.776,624.64,611.472,395.658,388.832,528.662,518.408,623.653,610.516,396.457,389.612,541.436,530.812,207.863,204.72,618.757,605.776,340.826,335.232,618.158,605.196,540.088,529.504,387.906,383.728,604.626,592.092,390.424,383.72,549.022,538.176,233.371,229.792,623.318,610.192,621.584,608.512,538.082,527.556,32.0,29.1,953.0,46.6,29.0,936.8
462,2026-01-26 14:30:00,626.546,613.316,212.981,209.752,597.404,584.636,390.453,383.748,386.055,379.452,625.653,612.452,624.128,610.976,226.366,222.908,538.37,527.836,632.187,618.776,624.64,611.472,395.658,388.832,528.662,518.408,623.653,610.516,396.457,389.612,541.436,530.812,207.863,204.72,618.757,605.776,340.826,335.232,618.158,605.196,540.088,529.504,387.906,383.728,604.626,592.092,390.424,383.72,549.022,538.176,233.371,229.792,623.318,610.192,621.584,608.512,538.082,527.556,32.0,29.1,953.0,46.6,29.0,936.8
463,2026-01-26 14:35:00,601.959,589.508,596.059,583.792,574.378,562.7,563.119,551.856,565.445,554.112,600.509,588.104,599.01,586.652,589.842,577.768,569.037,557.596,607.013,594.404,601.413,588.98,550.08,539.204,567.932,556.524,599.857,587.472,548.881,538.04,581.891,570.06,599.77,585.724,603.412,590.916,556.584,545.516,594.891,582.66,600.232,587.836,570.818,558.476,581.96,570.128,563.585,552.308,601.616,589.176,593.219,581.04,600.291,587.892,602.867,590.388,568.233,556.816,32.1,28.9,898.5,48.6,30.5,982.3
464,2026-01-26 14:40:00,601.959,589.508,596.059,583.792,574.378,562.7,563.119,551.856,565.445,554.112,600.509,588.104,599.01,586.652,589.842,577.768,569.037,557.596,607.013,594.404,601.413,588.98,550.08,539.204,567.932,556.524,599.857,587.472,548.881,538.04,581.891,570.06,599.77,585.724,603.412,590.916,556.584,545.516,594.891,582.66,600.232,587.836,570.818,558.476,581.96,570.128,563.585,552.308,601.616,589.176,593.219,581.04,600.291,587.892,602.867,590.388,568.233,556.816,32.1,28.9,898.5,48.6,30.5,982.3
465,2026-01-26 14:45:00,601.959,589.508,596.059,583.792,574.378,562.7,563.119,551.856,565.445,554.112,600.509,588.104,599.01,586.652,589.842,577.768,569.037,557.596,607.013,594.404,601.413,588.98,550.08,539.204,567.932,556.524,599.857,587.472,548.881,538.04,581.891,570.06,599.77,585.724,603.412,590.916,556.584,545.516,594.891,582.66,600.232,587.836,570.818,558.476,581.96,570.128,563.585,552.308,601.616,589.176,593.219,581.04,600.291,587.892,602.867,590.388,568.233,556.816,32.1,28.9,898.5,48.6,30.5,982.3
466,2026-01-26 14:50:00,457.649,449.32,534.239,523.824,301.23,295.348,374.93,368.58,415.392,408.1,540.944,530.336,542.98,532.312,550.897,539.996,518.245,508.288,549.96,539.088,542.292,531.644,541.307,530.688,485.336,476.292,453.493,445.268,545.23,534.496,490.76,481.568,540.175,529.588,606.03,596.228,548.86,538.02,476.022,467.224,603.123,590.636,421.199,413.768,303.77,298.924,379.493,373.04,604.267,591.744,550.6,539.708,478.498,469.636,605.518,592.956,520.575,510.552,33.3,29.6,445.5,49.0,31.2,1030.0
467,2026-01-26 14:55:00,457.649,449.32,534.239,523.824,301.23,295.348,374.93,368.58,415.392,408.1,540.944,530.336,542.98,532.312,550.897,539.996,518.245,508.288,549.96,539.088,542.292,531.644,541.307,530.688,485.336,476.292,453.493,445.268,545.23,534.496,490.76,481.568,540.175,529.588,606.03,596.228,548.86,538.02,476.022,467.224,603.123,590.636,421.199,413.768,303.77,298.924,379.493,373.04,604.267,591.744,550.6,539.708,478.498,469.636,605.518,592.956,520.575,510.552,33.3,29.6,445.5,49.0,31.2,1030.0
468,2026-01-26 15:00:00,457.649,449.32,534.239,523.824,301.23,295.348,374.93,368.58,415.392,408.1,540.944,530.336,542.98,532.312,550.897,539.996,518.245,508.288,549.96,539.088,542.292,531.644,541.307,530.688,485.336,476.292,453.493,445.268,545.23,534.496,490.76,481.568,540.175,529.588,606.03,596.228,548.86,538.02,476.022,467.224,603.123,590.636,421.199,413.768,303.77,298.924,379.493,373.04,604.267,591.744,550.6,539.708,478.498,469.636,605.518,592.956,520.575,510.552,33.3,29.6,445.5,49.0,31.2,1030.0
469,2026-01-26 15:05:00,606.378,593.788,513.457,503.32,586.685,574.708,557.776,546.672,565.02,553.7,516.973,507.052,528.646,518.392,504.163,494.296,547.699,536.892,540.344,522.428,513.1,503.288,485.036,476.0,529.408,519.132,607.336,594.716,484.6,475.576,548.453,537.624,520.632,506.572,497.978,488.588,487.803,478.864,614.899,602.04,487.301,478.204,571.767,560.244,595.258,583.016,555.262,544.232,489.452,480.296,501.568,491.776,619.918,606.9,498.044,488.652,554.833,536.344,32.6,31.7,846.4,44.8,29.4,757.7
470,2026-01-26 15:10:00,606.378,593.788,513.457,503.32,586.685,574.708,557.776,546.672,565.02,553.7,516.973,507.052,528.646,518.392,504.163,494.296,547.699,536.892,540.344,522.428,513.1,503.288,485.036,476.0,529.408,519.132,607.336,594.716,484.6,475.576,548.453,537.624,520.632,506.572,497.978,488.588,487.803,478.864,614.899,602.04,487.301,478.204,571.767,560.244,595.258,583.016,555.262,544.232,489.452,480.296,501.568,491.776,619.918,606.9,498.044,488.652,554.833,536.344,32.6,31.7,846.4,44.8,29.4,757.7
471,2026-01-26 15:15:00,606.378,593.788,513.457,503.32,586.685,574.708,557.776,546.672,565.02,553.7,516.973,507.052,528.646,518.392,504.163,494.296,547.699,536.892,540.344,522.428,513.1,503.288,485.036,476.0,529.408,519.132,607.336,594.716,484.6,475.576,548.453,537.624,520.632,506.572,497.978,488.588,487.803,478.864,614.899,602.04,487.301,478.204,571.767,560.244,595.258,583.016,555.262,544.232,489.452,480.296,501.568,491.776,619.918,606.9,498.044,488.652,554.833,536.344,32.6,31.7,846.4,44.8,29.4,757.7
472,2026-01-26 15:20:00,132.364,130.348,311.128,306.144,131.722,129.716,321.094,315.92,248.793,244.944,173.167,170.576,161.926,159.504,297.514,292.784,123.74,121.836,165.114,162.644,179.974,177.28,512.219,502.432,137.374,135.288,131.309,129.308,510.98,501.228,138.655,136.552,315.327,310.264,327.305,322.0,510.651,500.908,132.972,130.948,315.539,310.472,258.261,238.576,132.326,130.312,317.133,312.036,316.248,311.168,295.542,290.848,133.929,131.892,327.488,322.18,124.732,122.816,33.2,29.7,197.3,45.6,29.1,843.6
473,2026-01-26 15:25:00,132.364,130.348,311.128,306.144,131.722,129.716,321.094,315.92,248.793,244.944,173.167,170.576,161.926,159.504,297.514,292.784,123.74,121.836,165.114,162.644,179.974,177.28,512.219,502.432,137.374,135.288,131.309,129.308,510.98,501.228,138.655,136.552,315.327,310.264,327.305,322.0,510.651,500.908,132.972,130.948,315.539,310.472,258.261,238.576,132.326,130.312,317.133,312.036,316.248,311.168,295.542,290.848,133.929,131.892,327.488,322.18,124.732,122.816,33.2,29.7,197.3,45.6,29.1,843.6
474,2026-01-26 15:30:00,132.364,130.348,311.128,306.144,131.722,129.716,321.094,315.92,248.793,244.944,173.167,170.576,161.926,159.504,297.514,292.784,123.74,121.836,165.114,162.644,179.974,177.28,512.219,502.432,137.374,135.288,131.309,129.308,510.98,501.228,138.655,136.552,315.327,310.264,327.305,322.0,510.651,500.908,132.972,130.948,315.539,310.472,258.261,238.576,132.326,130.312,317.133,312.036,316.248,311.168,295.542,290.848,133.929,131.892,327.488,322.18,124.732,122.816,33.2,29.7,197.3,45.6,29.1,843.6
475,2026-01-26 15:35:00,400.459,393.52,565.057,553.736,548.972,528.656,544.678,533.96,547.728,536.92,305.352,300.476,329.582,324.228,560.637,549.448,537.439,526.932,337.711,321.544,283.57,279.096,471.978,463.284,534.626,524.2,391.67,396.016,478.596,469.732,547.847,537.036,566.789,555.416,290.749,272.012,496.912,487.552,423.757,416.264,375.473,369.112,549.677,538.812,553.3,542.328,547.773,536.964,382.849,376.32,566.03,554.68,459.513,451.136,279.67,275.268,537.167,526.668,31.3,29.9,739.9,48.0,30.5,827.3
476,2026-01-26 15:40:00,400.459,393.52,565.057,553.736,548.972,528.656,544.678,533.96,547.728,536.92,305.352,300.476,329.582,324.228,560.637,549.448,537.439,526.932,337.711,321.544,283.57,279.096,471.978,463.284,534.626,524.2,391.67,396.016,478.596,469.732,547.847,537.036,566.789,555.416,290.749,272.012,496.912,487.552,423.757,416.264,375.473,369.112,549.677,538.812,553.3,542.328,547.773,536.964,382.849,376.32,566.03,554.68,459.513,451.136,279.67,275.268,537.167,526.668,31.3,29.9,739.9,48.0,30.5,827.3
477,2026-01-26 15:45:00,400.459,393.52,565.057,553.736,548.972,528.656,544.678,533.96,547.728,536.92,305.352,300.476,329.582,324.228,560.637,549.448,537.439,526.932,337.711,321.544,283.57,279.096,471.978,463.284,534.626,524.2,391.67,396.016,478.596,469.732,547.847,537.036,566.789,555.416,290.749,272.012,496.912,487.552,423.757,416.264,375.473,369.112,549.677,538.812,553.3,542.328,547.773,536.964,382.849,376.32,566.03,554.68,459.513,451.136,279.67,275.268,537.167,526.668,31.3,29.9,739.9,48.0,30.5,827.3
478,2026-01-26 15:50:00,499.357,489.928,503.121,493.588,451.626,427.784,437.222,429.4,410.082,402.916,494.585,485.288,502.837,493.312,488.313,479.188,478.938,470.064,508.927,499.232,496.629,487.276,437.521,429.692,479.969,471.068,497.111,487.744,432.276,424.576,491.299,482.092,505.244,496.8,493.721,484.448,458.29,439.368,489.769,480.604,490.414,481.232,494.141,394.46,454.864,446.604,450.511,442.36,491.253,482.048,491.048,481.848,494.758,485.456,494.042,484.76,478.191,469.336,32.1,30.6,429.8,44.1,29.8,742.6
479,2026-01-26 15:55:00,499.357,489.928,503.121,493.588,451.626,427.784,437.222,429.4,410.082,402.916,494.585,485.288,502.837,493.312,488.313,479.188,478.938,470.064,508.927,499.232,496.629,487.276,437.521,429.692,479.969,471.068,497.111,487.744,432.276,424.576,491.299,482.092,505.244,496.8,493.721,484.448,458.29,439.368,489.769,480.604,490.414,481.232,494.141,394.46,454.864,446.604,450.511,442.36,491.253,482.048,491.048,481.848,494.758,485.456,494.042,484.76,478.191,469.336,32.1,30.6,429.8,44.1,29.8,742.6
480,2026-01-26 16:00:00,499.357,489.928,503.121,493.588,451.626,427.784,437.222,429.4,410.082,402.916,494.585,485.288,502.837,493.312,488.313,479.188,478.938,470.064,508.927,499.232,496.629,487.276,437.521,429.692,479.969,471.068,497.111,487.744,432.276,424.576,491.299,482.092,505.244,496.8,493.721,484.448,458.29,439.368,489.769,480.604,490.414,481.232,494.141,394.46,454.864,446.604,450.511,442.36,491.253,482.048,491.048,481.848,494.758,485.456,494.042,484.76,478.191,469.336,32.1,30.6,429.8,44.1,29.8,742.6
481,2026-01-26 16:05:00,143.803,141.628,316.229,311.148,135.735,131.74,381.577,375.076,405.657,398.596,149.857,147.6,207.538,204.4,270.982,266.736,165.229,162.756,208.506,205.352,146.868,144.652,290.077,285.484,151.653,149.372,141.211,139.072,290.468,285.868,152.999,150.7,315.564,310.496,233.811,157.236,317.916,312.804,123.725,121.82,165.561,163.084,408.636,401.504,133.544,131.512,375.597,369.232,172.88,170.292,275.715,271.384,122.907,121.012,155.732,153.396,167.531,165.024,31.3,28.6,145.8,42.5,30.1,263.7
482,2026-01-26 16:10:00,143.803,141.628,316.229,311.148,135.735,131.74,381.577,375.076,405.657,398.596,149.857,147.6,207.538,204.4,270.982,266.736,165.229,162.756,208.506,205.352,146.868,144.652,290.077,285.484,151.653,149.372,141.211,139.072,290.468,285.868,152.999,150.7,315.564,310.496,233.811,157.236,317.916,312.804,123.725,121.82,165.561,163.084,408.636,401.504,133.544,131.512,375.597,369.232,172.88,170.292,275.715,271.384,122.907,121.012,155.732,153.396,167.531,165.024,31.3,28.6,145.8,42.5,30.1,263.7
