Time,UNIT#MN INVERTER#2(2854)/Total DC power(kW),UNIT#MN INVERTER#2(2854)/Total active power(kW),UNIT#CD INVERTER#2(2824)/Total DC power(kW),UNIT#CD INVERTER#2(2824)/Total active power(kW),UNIT#O INVERTER#1(2861)/Total DC power(kW),UNIT#O INVERTER#1(2861)/Total active power(kW),UNIT#EF INVERTER#3(2868)/Total DC power(kW),UNIT#EF INVERTER#3(2868)/Total active power(kW),UNIT#EF INVERTER#2(2867)/Total DC power(kW),UNIT#EF INVERTER#2(2867)/Total active power(kW),UNIT#KL INVERTER#3(2848)/Total DC power(kW),UNIT#KL INVERTER#3(2848)/Total active power(kW),UNIT#KL INVERTER#2(2847)/Total DC power(kW),UNIT#KL INVERTER#2(2847)/Total active power(kW),UNIT#CD INVERTER#3(2825)/Total DC power(kW),UNIT#CD INVERTER#3(2825)/Total active power(kW),UNIT#GH INVERTER#2(2817)/Total DC power(kW),UNIT#GH INVERTER#2(2817)/Total active power(kW),UNIT#KL INVERTER#1(2846)/Total DC power(kW),UNIT#KL INVERTER#1(2846)/Total active power(kW),UNIT#KL INVERTER#4(2849)/Total DC power(kW),UNIT#KL INVERTER#4(2849)/Total active power(kW),UNIT#AB INVERTER#3(2833)/Total DC power(kW),UNIT#AB INVERTER#3(2833)/Total active power(kW),UNIT#GH INVERTER#4(2819)/Total DC power(kW),UNIT#GH INVERTER#4(2819)/Total active power(kW),UNIT#MN INVERTER#1(2853)/Total DC power(kW),UNIT#MN INVERTER#1(2853)/Total active power(kW),UNIT#AB INVERTER#4(2834)/Total DC power(kW),UNIT#AB INVERTER#4(2834)/Total active power(kW),UNIT#GH INVERTER#3(2818)/Total DC power(kW),UNIT#GH INVERTER#3(2818)/Total active power(kW),UNIT#CD INVERTER#1(2823)/Total DC power(kW),UNIT#CD INVERTER#1(2823)/Total active power(kW),UNIT#IJ INVERTER#1(2838)/Total DC power(kW),UNIT#IJ INVERTER#1(2838)/Total active power(kW),UNIT#AB INVERTER#1(2831)/Total DC power(kW),UNIT#AB INVERTER#1(2831)/Total active power(kW),UNIT#MN INVERTER#4(2856)/Total DC power(kW),UNIT#MN INVERTER#4(2856)/Total active power(kW),UNIT#IJ INVERTER#3(2840)/Total DC power(kW),UNIT#IJ INVERTER#3(2840)/Total active power(kW),UNIT#EF INVERTER#1(2866)/Total DC power(kW),UNIT#EF INVERTER#1(2866)/Total active power(kW),UNIT#O INVERTER#2(2862)/Total DC power(kW),UNIT#O INVERTER#2(2862)/Total active power(kW),UNIT#EF INVERTER#4(2869)/Total DC power(kW),UNIT#EF INVERTER#4(2869)/Total active power(kW),UNIT#IJ INVERTER#4(2841)/Total DC power(kW),UNIT#IJ INVERTER#4(2841)/Total active power(kW),UNIT#CD INVERTER#4(2826)/Total DC power(kW),UNIT#CD INVERTER#4(2826)/Total active power(kW),UNIT#MN INVERTER#3(2855)/Total DC power(kW),UNIT#MN INVERTER#3(2855)/Total active power(kW),UNIT#IJ INVERTER#2(2839)/Total DC power(kW),UNIT#IJ INVERTER#2(2839)/Total active power(kW),UNIT#GH INVERTER#1(2816)/Total DC power(kW),UNIT#GH INVERTER#1(2816)/Total active power(kW)
3/2/2026 2:20,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 2:25,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 2:30,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 2:35,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 2:40,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 2:45,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 2:50,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 2:55,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:00,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:05,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:10,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:15,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:20,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:25,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:30,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:35,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:40,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:45,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:50,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 3:55,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:00,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:05,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:10,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:15,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:20,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:25,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:30,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:35,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:40,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:45,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:50,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 4:55,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:00,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:05,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:10,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:15,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:20,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:25,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:30,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:35,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:40,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:45,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:50,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 5:55,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:00,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:05,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:10,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:15,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:20,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:25,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:30,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:35,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:40,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:45,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:50,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 6:55,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 7:00,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 7:05,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 7:10,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 7:15,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2026 7:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.463,1.404,0,0,0,0,0,0,1.487,1.428,0,0,0,0,0.931,0.884,0.984,0.936,1.033,0.984,0,0,0,0,0.755,0.728,0,0,0,0,0,0,0,0,0,0,0,0,1.483,1.424
3/2/2026 7:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.463,1.404,0,0,0,0,0,0,1.487,1.428,0,0,0,0,0.931,0.884,0.984,0.936,1.033,0.984,0,0,0,0,0.755,0.728,0,0,0,0,0,0,0,0,0,0,0,0,1.483,1.424
3/2/2026 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.463,1.404,0,0,0,0,0,0,1.487,1.428,0,0,0,0,0.931,0.884,0.984,0.936,1.033,0.984,0,0,0,0,0.755,0.728,0,0,0,0,0,0,0,0,0,0,0,0,1.483,1.424
3/2/2026 7:35,0,0,0,0,7.512,7.36,0,0,0,0,0,0,0,0,0,0,0,0,16.949,16.54,0,0,0,0,0,0,17.002,16.78,0,0,0,0,17.006,16.212,16.986,16.576,16.171,15.78,0,0,0,0,16.044,15.656,0,0,0,0,0,0,0,0,0,0,0,0,17.26,16.892
3/2/2026 7:40,0,0,0,0,7.512,7.36,0,0,0,0,0,0,0,0,0,0,0,0,16.949,16.54,0,0,0,0,0,0,17.002,16.78,0,0,0,0,17.006,16.212,16.986,16.576,16.171,15.78,0,0,0,0,16.044,15.656,0,0,0,0,0,0,0,0,0,0,0,0,17.26,16.892
3/2/2026 7:45,0,0,0,0,7.512,7.36,0,0,0,0,0,0,0,0,0,0,0,0,16.949,16.54,0,0,0,0,0,0,17.002,16.78,0,0,0,0,17.006,16.212,16.986,16.576,16.171,15.78,0,0,0,0,16.044,15.656,0,0,0,0,0,0,0,0,0,0,0,0,17.26,16.892
3/2/2026 7:50,0,0,0,0,22.053,20.844,0,0,0,0,0,0,0,0,0,0,0,0,47.582,46.708,0,0,0,0,0,0,46.997,46.18,0,0,0,0,45.108,44.192,46.694,45.764,42.788,42.188,0,0,0,0,42.679,41.788,0,0,0,0,0,0,0,0,0,0,0,0,46.226,45.3
3/2/2026 7:55,0,0,0,0,22.053,20.844,0,0,0,0,0,0,0,0,0,0,0,0,47.582,46.708,0,0,0,0,0,0,46.997,46.18,0,0,0,0,45.108,44.192,46.694,45.764,42.788,42.188,0,0,0,0,42.679,41.788,0,0,0,0,0,0,0,0,0,0,0,0,46.226,45.3
3/2/2026 8:00,0,0,0,0,22.053,20.844,0,0,0,0,0,0,0,0,0,0,0,0,47.582,46.708,0,0,0,0,0,0,46.997,46.18,0,0,0,0,45.108,44.192,46.694,45.764,42.788,42.188,0,0,0,0,42.679,41.788,0,0,0,0,0,0,0,0,0,0,0,0,46.226,45.3
3/2/2026 8:05,0,0,0,0,42.712,41.872,0,0,0,0,0,0,0,0,0,0,0,0,83.466,82.388,0,0,0,0,0,0,86.598,85.7,0,0,0,0,71.401,70.188,74.839,73.584,64.016,62.92,0,0,0,0,76.377,74.516,0,0,0,0,0,0,0,0,0,0,0,0,79.827,78.5
3/2/2026 8:10,0,0,0,0,42.712,41.872,0,0,0,0,0,0,0,0,0,0,0,0,83.466,82.388,0,0,0,0,0,0,86.598,85.7,0,0,0,0,71.401,70.188,74.839,73.584,64.016,62.92,0,0,0,0,76.377,74.516,0,0,0,0,0,0,0,0,0,0,0,0,79.827,78.5
3/2/2026 8:15,0,0,0,0,42.712,41.872,0,0,0,0,0,0,0,0,0,0,0,0,83.466,82.388,0,0,0,0,0,0,86.598,85.7,0,0,0,0,71.401,70.188,74.839,73.584,64.016,62.92,0,0,0,0,76.377,74.516,0,0,0,0,0,0,0,0,0,0,0,0,79.827,78.5
3/2/2026 8:20,0,0,0,0,23.328,22.72,0,0,0,0,0,0,0,0,0,0,0,0,44.519,43.612,0,0,0,0,0,0,47.375,46.352,0,0,0,0,40.53,39.58,41.469,40.768,36.682,35.784,0,0,0,0,41.801,40.836,0,0,0,0,0,0,0,0,0,0,0,0,44.66,43.664
3/2/2026 8:25,0,0,0,0,23.328,22.72,0,0,0,0,0,0,0,0,0,0,0,0,44.519,43.612,0,0,0,0,0,0,47.375,46.352,0,0,0,0,40.53,39.58,41.469,40.768,36.682,35.784,0,0,0,0,41.801,40.836,0,0,0,0,0,0,0,0,0,0,0,0,44.66,43.664
3/2/2026 8:30,0,0,0,0,23.328,22.72,0,0,0,0,0,0,0,0,0,0,0,0,44.519,43.612,0,0,0,0,0,0,47.375,46.352,0,0,0,0,40.53,39.58,41.469,40.768,36.682,35.784,0,0,0,0,41.801,40.836,0,0,0,0,0,0,0,0,0,0,0,0,44.66,43.664
3/2/2026 8:35,0,0,0,0,40.36,39.412,0,0,0,0,0,0,0,0,0,0,0,0,79.985,78.656,0,0,0,0,0,0,82.764,81.396,0,0,0,0,71.562,70.356,73.799,72.56,64.27,63.324,0,0,0,0,72.614,71.392,0,0,0,0,0,0,0,0,0,0,0,0,78.187,77.024
3/2/2026 8:40,0,0,0,0,40.36,39.412,0,0,0,0,0,0,0,0,0,0,0,0,79.985,78.656,0,0,0,0,0,0,82.764,81.396,0,0,0,0,71.562,70.356,73.799,72.56,64.27,63.324,0,0,0,0,72.614,71.392,0,0,0,0,0,0,0,0,0,0,0,0,78.187,77.024
3/2/2026 8:45,0,0,0,0,40.36,39.412,0,0,0,0,0,0,0,0,0,0,0,0,79.985,78.656,0,0,0,0,0,0,82.764,81.396,0,0,0,0,71.562,70.356,73.799,72.56,64.27,63.324,0,0,0,0,72.614,71.392,0,0,0,0,0,0,0,0,0,0,0,0,78.187,77.024
3/2/2026 8:50,0,0,0,0,77.14,75.916,0,0,0,0,0,0,0,0,0,0,0,0,185.126,182.352,0,0,0,0,0,0,169.225,166.692,0,0,0,0,154.892,146.664,174.407,166.272,148.381,146.144,0,0,0,0,141.458,139.932,0,0,0,0,0,0,0,0,0,0,0,0,163.844,161.796
3/2/2026 8:55,0,0,0,0,77.14,75.916,0,0,0,0,0,0,0,0,0,0,0,0,185.126,182.352,0,0,0,0,0,0,169.225,166.692,0,0,0,0,154.892,146.664,174.407,166.272,148.381,146.144,0,0,0,0,141.458,139.932,0,0,0,0,0,0,0,0,0,0,0,0,163.844,161.796
3/2/2026 9:00,0,0,0,0,77.14,75.916,0,0,0,0,0,0,0,0,0,0,0,0,185.126,182.352,0,0,0,0,0,0,169.225,166.692,0,0,0,0,154.892,146.664,174.407,166.272,148.381,146.144,0,0,0,0,141.458,139.932,0,0,0,0,0,0,0,0,0,0,0,0,163.844,161.796
3/2/2026 9:05,142.897,140.692,141.863,139.672,110.309,106.884,141.657,139.468,148.099,145.828,140.477,138.304,140.498,138.324,139.393,137.472,144.595,142.368,141.831,139.64,0,0,0,0,0,0,142.415,140.216,0,0,145.223,142.988,141.806,139.616,140.838,138.66,192.796,189.904,0,0,140.295,138.124,149.197,146.912,108.704,106.928,0,0,0,0,0,0,142.536,140.336,140.595,138.42,144.453,142.228
3/2/2026 9:10,142.897,140.692,141.863,139.672,110.309,106.884,141.657,139.468,148.099,145.828,140.477,138.304,140.498,138.324,139.393,137.472,144.595,142.368,141.831,139.64,0,0,0,0,0,0,142.415,140.216,0,0,145.223,142.988,141.806,139.616,140.838,138.66,192.796,189.904,0,0,140.295,138.124,149.197,146.912,108.704,106.928,0,0,0,0,0,0,142.536,140.336,140.595,138.42,144.453,142.228
3/2/2026 9:15,142.897,140.692,141.863,139.672,110.309,106.884,141.657,139.468,148.099,145.828,140.477,138.304,140.498,138.324,139.393,137.472,144.595,142.368,141.831,139.64,0,0,0,0,0,0,142.415,140.216,0,0,145.223,142.988,141.806,139.616,140.838,138.66,192.796,189.904,0,0,140.295,138.124,149.197,146.912,108.704,106.928,0,0,0,0,0,0,142.536,140.336,140.595,138.42,144.453,142.228
3/2/2026 9:20,79.48,78.1,77.483,76.132,76.622,75.248,99.213,97.56,99.237,97.584,77.909,76.552,78.286,76.924,76.09,74.76,78.368,77.004,78.713,77.076,78.623,77.256,71.226,69.968,78.709,77.34,79.038,77.664,71.291,70.032,79.066,77.692,77.414,76.064,78.368,76.956,72.026,70.74,78.688,77.32,77.868,76.512,100.356,98.612,76.902,75.56,0,0,78.124,76.764,76.923,75.58,79.395,78.016,78.623,77.256,78.81,77.44
3/2/2026 9:25,79.48,78.1,77.483,76.132,76.622,75.248,99.213,97.56,99.237,97.584,77.909,76.552,78.286,76.924,76.09,74.76,78.368,77.004,78.713,77.076,78.623,77.256,71.226,69.968,78.709,77.34,79.038,77.664,71.291,70.032,79.066,77.692,77.414,76.064,78.368,76.956,72.026,70.74,78.688,77.32,77.868,76.512,100.356,98.612,76.902,75.56,0,0,78.124,76.764,76.923,75.58,79.395,78.016,78.623,77.256,78.81,77.44
3/2/2026 9:30,79.48,78.1,77.483,76.132,76.622,75.248,99.213,97.56,99.237,97.584,77.909,76.552,78.286,76.924,76.09,74.76,78.368,77.004,78.713,77.076,78.623,77.256,71.226,69.968,78.709,77.34,79.038,77.664,71.291,70.032,79.066,77.692,77.414,76.064,78.368,76.956,72.026,70.74,78.688,77.32,77.868,76.512,100.356,98.612,76.902,75.56,0,0,78.124,76.764,76.923,75.58,79.395,78.016,78.623,77.256,78.81,77.44
